"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
30,"admin.","married","university.degree","no","no","no","cellular","aug","thu",165,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
36,"unemployed","single","","","no","no","cellular","jul","thu",189,3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
27,"admin.","single","university.degree","no","yes","no","cellular","apr","tue",605,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"no"
51,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",238,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
28,"blue-collar","married","basic.4y","no","no","no","telephone","may","thu",932,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
31,"services","single","high.school","no","yes","no","cellular","nov","thu",173,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
45,"admin.","married","","","yes","no","cellular","jul","thu",651,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
40,"technician","married","professional.course","no","no","no","telephone","may","wed",568,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
46,"admin.","single","high.school","no","","","telephone","may","thu",257,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
49,"admin.","divorced","high.school","no","yes","no","telephone","may","wed",202,3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
32,"admin.","single","high.school","no","no","no","telephone","may","tue",247,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
53,"self-employed","married","basic.9y","no","yes","no","cellular","may","tue",600,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
33,"technician","divorced","professional.course","no","yes","no","telephone","may","wed",103,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
27,"student","single","university.degree","no","no","no","cellular","aug","wed",180,1,3,3,"success",-1.7,94.027,-38.3,0.9,4991.6,"yes"
35,"blue-collar","single","basic.4y","","no","no","cellular","jul","mon",59,4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
32,"blue-collar","married","basic.4y","no","no","yes","telephone","jul","tue",605,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
38,"technician","married","professional.course","no","no","no","cellular","mar","thu",66,3,999,0,"nonexistent",-1.8,92.843,-50,1.757,5099.1,"no"
35,"blue-collar","married","basic.6y","no","yes","no","cellular","may","fri",265,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
37,"admin.","single","university.degree","no","yes","no","cellular","may","fri",105,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
53,"self-employed","married","university.degree","no","no","no","cellular","jul","mon",84,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
31,"housemaid","married","high.school","no","yes","no","cellular","jul","mon",109,8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
32,"blue-collar","single","basic.4y","no","yes","no","cellular","may","tue",813,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
36,"admin.","married","university.degree","no","yes","no","telephone","may","fri",336,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
31,"unemployed","single","professional.course","no","yes","no","cellular","nov","wed",192,1,0,1,"success",-0.1,93.2,-42,4.12,5195.8,"no"
39,"technician","divorced","professional.course","no","yes","no","cellular","may","fri",128,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
31,"services","married","high.school","no","yes","no","telephone","may","tue",125,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
42,"admin.","divorced","university.degree","no","no","no","telephone","may","tue",434,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
25,"management","married","basic.6y","no","no","no","cellular","jul","wed",192,2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
37,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",79,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
48,"admin.","divorced","university.degree","","yes","no","cellular","jul","fri",246,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
36,"student","divorced","university.degree","no","no","yes","cellular","jul","thu",125,5,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
39,"entrepreneur","married","basic.6y","no","no","no","cellular","sep","tue",106,4,16,2,"failure",-3.4,92.379,-29.8,0.819,5017.5,"no"
41,"","single","basic.9y","no","no","yes","telephone","may","mon",369,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
45,"technician","single","professional.course","no","no","no","telephone","jun","mon",180,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
50,"technician","married","","no","yes","yes","cellular","may","tue",400,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"yes"
30,"services","single","high.school","no","yes","no","cellular","jul","fri",80,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
32,"blue-collar","single","high.school","no","yes","no","telephone","jun","wed",108,2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
59,"retired","married","basic.4y","no","yes","no","telephone","jun","mon",263,4,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
39,"management","divorced","university.degree","no","yes","no","cellular","jul","tue",732,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
48,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","mon",92,3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
31,"technician","single","university.degree","no","yes","no","cellular","may","fri",1313,7,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"yes"
33,"technician","single","university.degree","no","yes","no","cellular","aug","tue",80,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
48,"entrepreneur","single","university.degree","no","no","yes","cellular","jul","tue",137,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
37,"technician","single","university.degree","no","no","no","telephone","may","tue",144,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
33,"self-employed","married","university.degree","no","yes","no","telephone","may","tue",50,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
28,"admin.","single","university.degree","no","yes","no","telephone","may","fri",250,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
29,"technician","single","high.school","no","yes","no","cellular","aug","thu",144,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
41,"management","married","high.school","no","no","no","telephone","may","wed",263,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"admin.","married","university.degree","no","yes","no","telephone","may","mon",127,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
40,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","fri",514,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
44,"admin.","single","university.degree","","yes","no","telephone","jun","fri",18,6,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
35,"services","married","high.school","no","no","no","cellular","apr","mon",226,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
34,"blue-collar","married","","no","yes","no","cellular","may","wed",123,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
26,"student","single","university.degree","","yes","no","cellular","jun","wed",247,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
44,"services","divorced","high.school","no","yes","yes","cellular","nov","mon",164,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
52,"blue-collar","married","basic.4y","","no","yes","cellular","jul","fri",114,12,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
41,"blue-collar","married","basic.9y","","no","no","telephone","jun","thu",203,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
27,"student","divorced","","no","no","no","telephone","sep","wed",9,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.88,4963.6,"no"
45,"management","married","university.degree","no","no","no","cellular","nov","tue",72,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
41,"admin.","divorced","high.school","no","yes","no","telephone","jun","wed",199,1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
27,"technician","married","university.degree","no","yes","yes","telephone","jun","wed",55,10,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
45,"technician","divorced","professional.course","no","no","no","cellular","nov","thu",77,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
27,"admin.","single","university.degree","no","no","no","telephone","may","mon",106,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
34,"technician","single","professional.course","no","yes","no","cellular","may","thu",277,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
35,"management","married","university.degree","no","yes","no","cellular","oct","wed",1118,1,999,0,"nonexistent",-3.4,92.431,-26.9,0.724,5017.5,"no"
34,"admin.","single","university.degree","no","no","no","telephone","nov","fri",34,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
37,"self-employed","married","university.degree","no","yes","no","cellular","nov","fri",6,5,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
52,"admin.","divorced","university.degree","","no","no","cellular","jul","tue",262,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
42,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",56,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
34,"technician","married","university.degree","no","no","no","cellular","jul","thu",85,2,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
36,"services","married","high.school","no","no","no","cellular","jul","wed",98,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
34,"blue-collar","married","basic.6y","no","yes","no","cellular","may","tue",137,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
57,"management","married","professional.course","","yes","no","cellular","nov","thu",224,2,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
35,"technician","married","university.degree","no","yes","yes","telephone","may","fri",231,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1,"yes"
81,"retired","married","basic.6y","no","no","no","cellular","aug","thu",189,2,4,1,"success",-2.9,92.201,-31.4,0.873,5076.2,"no"
53,"technician","married","professional.course","","yes","no","cellular","aug","thu",70,4,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
51,"blue-collar","married","basic.9y","","no","no","cellular","may","fri",956,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"yes"
36,"technician","married","basic.9y","no","no","no","telephone","may","fri",476,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
30,"admin.","married","university.degree","no","yes","no","telephone","may","fri",238,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
35,"unemployed","single","basic.6y","","yes","no","cellular","nov","tue",51,1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
51,"blue-collar","married","basic.4y","no","yes","no","cellular","may","mon",59,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
40,"admin.","single","high.school","no","no","no","telephone","may","wed",32,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
44,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",556,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
45,"blue-collar","married","basic.9y","no","yes","no","telephone","may","thu",358,10,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
44,"entrepreneur","married","basic.4y","no","","","cellular","aug","mon",111,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"no"
42,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",219,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
38,"technician","married","basic.9y","no","no","no","cellular","nov","mon",99,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
34,"services","married","high.school","no","","","telephone","jun","wed",187,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
45,"admin.","married","high.school","no","yes","no","telephone","jun","tue",174,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
31,"technician","single","university.degree","no","yes","yes","cellular","aug","wed",107,2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
43,"technician","single","university.degree","no","yes","no","telephone","may","wed",255,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
48,"admin.","single","high.school","no","yes","yes","telephone","jul","fri",214,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
57,"management","married","university.degree","no","no","no","cellular","sep","fri",277,2,6,2,"success",-1.1,94.199,-37.5,0.883,4963.6,"yes"
48,"blue-collar","married","basic.6y","no","yes","yes","telephone","may","thu",182,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
49,"blue-collar","married","basic.4y","no","no","no","telephone","may","mon",55,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
46,"entrepreneur","divorced","university.degree","no","no","no","telephone","may","thu",127,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
48,"admin.","divorced","university.degree","","yes","no","cellular","aug","wed",67,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
29,"blue-collar","married","basic.9y","","yes","no","cellular","may","wed",257,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
42,"entrepreneur","married","university.degree","no","yes","no","cellular","may","mon",265,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no"
46,"entrepreneur","married","professional.course","no","yes","yes","cellular","apr","fri",65,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
37,"entrepreneur","divorced","high.school","","yes","no","cellular","jul","wed",276,4,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
64,"retired","married","professional.course","no","yes","no","cellular","sep","wed",222,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.886,4963.6,"yes"
29,"admin.","single","university.degree","","no","no","cellular","may","mon",226,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
27,"self-employed","single","university.degree","no","no","no","telephone","jun","fri",911,1,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1,"yes"
49,"admin.","married","university.degree","","no","no","cellular","jul","mon",97,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
30,"services","married","high.school","no","no","no","telephone","may","thu",86,4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
47,"admin.","married","high.school","no","yes","no","cellular","aug","tue",292,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
34,"blue-collar","married","basic.4y","no","no","yes","telephone","may","tue",289,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
31,"admin.","single","university.degree","no","no","no","telephone","jun","fri",213,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
40,"admin.","single","university.degree","no","no","no","cellular","apr","mon",140,4,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
50,"blue-collar","married","basic.4y","","yes","no","telephone","may","fri",74,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
40,"technician","married","basic.9y","no","no","no","telephone","nov","wed",319,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
31,"services","married","high.school","no","no","no","cellular","nov","thu",283,5,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
23,"technician","single","high.school","no","yes","no","cellular","may","thu",240,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
56,"technician","married","professional.course","no","no","no","cellular","nov","thu",51,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
56,"blue-collar","married","basic.9y","","yes","no","telephone","may","thu",151,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
48,"blue-collar","married","basic.9y","","no","no","cellular","aug","thu",1111,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
37,"technician","single","professional.course","no","no","no","telephone","may","fri",120,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
36,"blue-collar","married","basic.6y","","no","no","telephone","may","fri",291,4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
28,"admin.","single","university.degree","no","no","no","telephone","may","thu",131,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
31,"admin.","married","university.degree","no","no","no","telephone","jul","wed",238,8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
31,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",404,1,2,5,"success",-1.1,94.767,-50.8,1.048,4963.6,"yes"
32,"admin.","single","university.degree","no","no","no","cellular","aug","wed",142,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
40,"technician","married","professional.course","no","no","no","cellular","aug","fri",168,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
34,"technician","divorced","basic.9y","no","no","no","telephone","jun","wed",156,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
41,"unemployed","married","basic.9y","no","yes","no","cellular","apr","mon",263,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.466,5099.1,"no"
51,"admin.","married","basic.9y","no","no","yes","telephone","jun","fri",434,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
29,"admin.","single","university.degree","no","yes","no","cellular","nov","thu",103,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
